31.211706,-108.116925,20040511
31.309003,-107.926844,20040512
31.948294,-105.106778,20040513
31.456397,-107.310444,20040521
34.673972,-105.706147,20040521
31.471397,-107.353722,20040522
31.507553,-107.356836,20040523
31.437661,-107.56075,20040524
33.887358,-105.336656,20040524
33.609222,-104.920492,20040525
31.383433,-107.555964,20040527
31.418214,-107.695481,20040528
31.369308,-107.502272,20040529
31.213703,-107.017714,20040529
31.470625,-107.364156,20040530
31.119939,-108.014097,20040530
30.622564,-107.011719,20040530
31.786431,-109.248611,20040609
31.02835,-109.271633,20040609
30.231053,-108.616989,20040609
32.613811,-110.013461,20040609
31.494639,-107.408236,20040610
31.176642,-108.427886,20040610
31.546792,-107.318186,20040611
31.680508,-107.477044,20040612
31.664372,-107.075792,20040613
32.368272,-109.919858,20040616
32.234183,-108.512444,20040617
31.012456,-108.537375,20060119
30.185039,-107.390769,20060119
32.307708,-109.795569,20060119
33.209525,-110.765283,20060119
31.115194,-108.400942,20060312
30.475642,-107.280178,20060312
32.327753,-107.927386,20060405
30.647406,-107.419228,20060405
32.272653,-107.582808,20060406
36.510064,-104.852381,20060415
31.681833,-107.698253,20060415
34.535883,-105.413231,20060415
33.274,-103.082047,20060415
31.732356,-107.513214,20060417
36.801433,-111.756717,20060417
35.471075,-111.380942,20060417
31.41505,-109.7976,20060427
31.841861,-109.529633,20060427
31.539869,-108.958447,20060427
30.994422,-108.640178,20060427
30.983747,-108.231386,20060427
29.816086,-107.205758,20060427
28.932747,-106.677206,20060427
28.661208,-106.373064,20060428
31.284247,-108.008433,20060504
31.327422,-108.14885,20060509
31.265339,-108.017156,20060522
34.247303,-102.622028,20060921
40.277322,-110.639986,20061114
38.138692,-111.575958,20061114
36.914389,-111.559758,20061114
33.063503,-102.498492,20061115
31.281408,-108.154967,20061129
37.425894,-111.3685,20070121
30.977197,-99.225719,20070201
29.611264,-106.203314,20070223
31.173153,-107.568897,20070223
30.754003,-105.982028,20070223
31.503853,-107.030983,20070227
32.626436,-102.570097,20070227
31.069156,-108.406928,20070228
33.221317,-102.706228,20070228
33.227158,-102.823911,20070301
37.000403,-111.018078,20070327
36.53835,-109.139167,20070327
31.148019,-107.891094,20070328
30.416033,-106.435581,20070328
30.331106,-106.481158,20070410
31.198728,-108.052847,20070412
30.370728,-106.432281,20070412
31.801397,-112.524853,20070412
30.893283,-108.650994,20070413
30.553278,-106.424858,20070415
