0.0,-0.33063582509833034,-0.23155402993096721,0.9468237241676739,0.3131557237061019,0.3143165367954101,-0.5040367264607443,-0.6875461903569261,0.8705037093761269,0.7282097444544664,-0.3941064476049232
0.0,-1.7762729717774395,1.257406376576815,-1.673648177977178,0.38456721596680976,0.25398819286094454,-0.5358464969804548,-0.7496273360868978,0.9677645873895314,0.5792171623418761,-0.3376139628627219
0.0,-0.5598676268551008,-0.514325123422767,0.7663386683091225,0.36090536902421516,0.2762379453859118,-0.29016062138540005,-0.4023262786121307,0.563482990168371,0.649424475760755,-0.28455686991687
0.0,-0.41324398865414874,-0.33209448712494155,0.8558897140888622,0.34061951710633437,0.30932212914517976,-0.37523085368831377,-0.5201018461368703,0.7317132736625592,0.7593946337603094,-0.3637456238054985
0.0,-0.5138478267436342,-0.3340589693240282,0.8120583610415629,0.33233564890034967,0.29231420449740536,-0.4238148572735919,-0.5685759272058278,0.7472840794768445,0.7500935529093439,-0.36336152749092504
0.0,-1.4353048802839028,1.6161568849735446,-1.5608216129126025,0.3364367899519074,0.2819682422567121,-0.53339923439849,-0.7324631698613934,0.937202298187832,0.6828990262351572,-0.3718045305907059
0.0,-1.5669260028178713,1.364271604551342,-1.6848283810957962,0.3724428699022371,0.2699088751830177,-0.41702620187481615,-0.6166227778092429,0.8956647112282747,0.8816929509960919,-0.5670166057657977
0.0,-1.2695921780863637,1.7698441977025112,-1.5218845929469071,0.35266964728708744,0.3476906568992891,-0.42745805230218836,-0.611161960932927,0.9697769146500798,0.9813220025461775,-0.4539536549479444
0.0,-0.6142324689706614,-0.40825388506661536,0.8271942883674502,0.3139126301917989,0.2648256814668366,-0.5262290539411023,-0.6909337748459625,0.7849075880550488,0.725781513233878,-0.4233141922828812
0.0,-0.4016069860527188,-0.20036228430115086,0.8749623223477594,0.33705055374909476,0.341091139963736,-0.39783058075600647,-0.5447153316551694,0.8714673624987648,1.0235454575401832,-0.46474770264321835
0.0,-0.5419589239407347,-0.30383363821160797,0.8052298549108879,0.32665266031108675,0.2922464844423925,-0.44143155860106215,-0.5864394815974528,0.7939409664439822,0.8618834533193735,-0.430119192830158
0.0,-0.34123268522598854,-0.09240712334879646,0.8534549631363263,0.3306891650337582,0.3514110351180244,-0.42509403034303445,-0.5879328871139675,0.9098336127046732,0.9808947148271061,-0.45339602835218745
1.0,-0.6138044925719562,-0.3566887613905583,0.8188686575185737,0.33291400178827,0.29599839377766063,-0.4519143610478398,-0.5966006253823811,0.8564622045614602,0.9935506861768743,-0.4875668090027459
0.0,-0.7104816190753256,-0.34233338396542357,0.7354511508715367,0.33406345999133835,0.3046208348999192,-0.44134223353557694,-0.5758648367295407,0.8299974125734487,1.214165101146158,-0.6221634920194389
0.0,-1.6745818878640815,1.418240947980222,-1.5766707956167014,0.3539140261045691,0.2962879834207271,-0.518324753949698,-0.7018053334153262,0.9651276847012453,1.1811116147477907,-0.6620800685753795
0.0,-1.4906509632838432,1.4596454176839522,-1.6371882992043583,0.359247083469111,0.2891570391344114,-0.4864552454635604,-0.7133323604252858,1.0078158532465147,0.9419123368668476,-0.6214478715369254
0.0,-1.5784236334195638,1.5740720521163665,-1.501302994311914,0.33484878120281064,0.30702416797778537,-0.6032474488351343,-0.8070174010535051,1.104992266833833,1.1171454299768195,-0.5938453214692513
0.0,-0.6021334874297901,-0.43258594622795193,0.8511976021133729,0.30751425000029475,0.25451462288136123,-0.5532028100072278,-0.7272634575933853,0.7978971070348236,0.6814457491110458,-0.4380969332961792
0.0,-1.6378141268114643,1.3674954714401595,-1.6504606681792904,0.379297758453744,0.29466157781686597,-0.37291512219264056,-0.5291991573452236,0.8303173317633983,1.1061356065242416,-0.5707410735682543
0.0,-0.6744548990797622,-0.6035788788548484,0.8001934675539333,0.35338566947289757,0.2624076394955256,-0.3758334748675916,-0.5038302076759821,0.6369364262483014,0.681178642511731,-0.3266849195490463
0.0,-1.7943029908281556,1.1684158074718154,-1.7535314560410722,0.41672322718042737,0.2759789350300535,-0.17660994426332777,-0.2552274626087722,0.5248131733092257,1.0763162074513128,-0.447211243342518
