2.1149316856631777,0.8672376544378033,-0.36174484261440903,0.48801062735192713,0.5104842470191172
2.06079181819215,0.8352616615359801,-0.40429576853732746,0.4583129713946153,0.5372892723230234
-2.272207295052717,0.6857274001446297,0.02984652983716198,0.4215581758008183,0.4704612593773439
-1.2100974963639795,-1.0268131009771666,-0.10476216466155315,0.6440731917662769,0.3327976098251307
-1.1498768978916827,-0.9864896410297376,-0.06035727088474339,0.5365878751374205,0.3182991315945279
-2.0974411285413335,0.7691783552844257,-0.09352396946078198,0.5161545667514231,0.47164523248943463
-1.215021174622841,-1.0639252945214177,-0.10123306631226582,0.5790459740443407,0.4683402421599862
-2.1415691175654064,0.740157103277774,-0.10777908409157158,0.6192547775282713,0.3975397573533373
-2.0135682772632157,0.7972810496208378,-0.1557729854950213,0.7466147033148203,0.2603283968573938
-2.1088176496552653,0.7494319245461405,-0.08554983195800613,0.7386659699549266,0.31862520139146117
-2.045485718912174,0.7986700731148417,-0.12808785495780403,0.46420252219176794,0.4259342723234287
-1.1061237936959833,-0.9669147611172348,-0.12604551561706542,0.5149262662481175,0.356629467816898
-1.1707744001400242,-1.0688799700742553,-0.0272013401569067,0.6105572527419801,0.3018609480184896
-2.107960087767202,0.7648656992053013,-0.02167294043201449,0.5052305515972252,0.41278571424531746
-2.137353715858417,0.738188744365951,-0.11829685559742463,0.6825205329985518,0.45312703812355504
-2.1799243632860996,0.7173282916392378,-0.2611486839964108,0.6501062665223972,0.6804917240765695
