101563.0,101305.0,100790.0,100017.0,98987.0,133.5,350.4,573.2,803.1,1039.3
101560.0,101302.0,100787.0,100015.0,98984.0,133.3,350.2,573.1,803.0,1039.3
101557.0,101300.0,100785.0,100012.0,98982.0,133.1,350.1,573.0,802.9,1039.2
101555.0,101298.0,100783.0,100010.0,98980.0,133.0,350.0,572.9,802.8,1039.1
101553.0,101296.0,100781.0,100008.0,98978.0,132.8,349.9,572.8,802.7,1039.1
